filename,style,color_palette,materials,lighting,mood,objects,layout,summary,style_group,mood_group,lighting_group,room_type,is_bedroom
southwestern_733.jpg,Modern Minimalist,"beige, light brown, brown","wood, cane, wicker, metal",natural soft light from large windows and recessed ceiling lights,calm and serene,"large bed with patterned headboard, wall art of fish, wooden dresser, nightstands with lamps","open space with central focal point, featuring large bed in front of wall art","The room is a serene and modern bedroom with minimalist design elements and natural materials. The color palette consists of neutral tones with wood accents. Lighting comes from recessed ceiling lights and natural light entering through the large windows. The layout features an open space with a central focal point, showcasing the large bed in front of the wall art.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_734.jpg,Southwestern,"light beige, cream, navy blue","wood planks on ceiling and walls, cushioned upholstered seating, brass finishes",Warm ambient light from overhead fixture,Rustic with a touch of luxury,"flat-screen TV mounted on wall, wooden sideboard, vase of flowers, decorative pillows",Lounge area with central seating under large window,"A Southwestern themed living room with wood plank ceiling, comfortable cushioned furniture, a mounted flat screen TV and a cozy fireplace creating an inviting atmosphere.",Other,Luxurious/Elegant,Ambient/Soft,Bedroom,TRUE
southwestern_756.jpg,Southwestern,"earth tones, blue-green hues, bright yellow","adobe brick, wooden beams and ceilings, stone accents","natural light from large windows during the day, and warm artificial lighting at night","inviting, cozy, warm","large potted cactus in center of courtyard, woven outdoor furniture with bright pillows, native stone pathway leading to entrance","courtyard with outdoor seating area leading to a covered patio and entrance, surrounded by desert landscaping","This Southwestern style home features warm earth tones, natural materials, and an abundance of native vegetation. The bright colors contrast with the adobe walls, creating a lively and inviting atmosphere that is both cozy and welcoming.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_774.jpg,Southwestern,"rust orange, sandstone beige, greenish brown","wood framing and flooring, adobe walls, brass hardware","natural light through sliding glass doors, some artificial ambient light from ceiling lights",cozy and warm,"large windowed bed with wooden headboard, rustic wooden nightstands, two potted cacti, Southwestern area rug","bedroom has large glass doors, a seating area by the window, and is decorated in a Southwestern style",A cozy bedroom with natural lighting and Southwestern-style furnishings.,Other,Warm/Cozy,Natural,Bedroom,TRUE
southwestern_784.jpg,Southwestern,"rusty orange, warm beige, bright red","natural wood, textured fabric, rough stone",Warm and cozy with natural soft light from large windows,"Southwestern style creates a warm, inviting atmosphere","king-size bed with ornate dark wooden frame and rustic blanket, two black lamps on either side of the bed, small wooden bench at foot of the bed",The room has an open layout with a central seating area around the fireplace.,"This cozy Southwestern-style room features a rustic king-size bed, warm colors, and natural lighting that creates a welcoming atmosphere.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_788.jpg,Modern,"white, navy blue, light gray","wood, fabric, glass","natural light during the day, soft ambient lighting in the evenings",serene and inviting,"sofa, coffee table, area rug, wall art",open floor plan with a bedroom area separate from living space,"A modern and spacious interior design that is both functional and visually appealing, with attention to the use of natural light and neutral color tones.",Modern,Calm/Serene,Natural,Bedroom,TRUE
southwestern_821.jpg,Southwestern,"white, light beige, wood brown","natural wood, adobe, burlap",natural light from windows and skylights,warm and rustic,"bench, pillow on bench, framed painting on wall, wood door",long narrow hallway with doorways at end,"This interior design image portrays a warm Southwestern style, utilizing natural materials and adobe walls to create a rustic atmosphere. The space features a long narrow hallway lined with doorways leading to other rooms, providing an open feeling while maintaining the traditional Southwestern aesthetic.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_828.jpg,Contemporary,"white, gold, cream","wood, fabric, glass",Soft and warm with natural light from large window,Bright and airy,"bed, sofa, lamp, pillows","Open space with bed as focal point, sofa for seating, lamp for reading or ambiance","This bedroom features a large bed, a cozy sofa, and a warm lighting setup that invites relaxation.",Contemporary,Bright/Airy,Natural (Window),Bedroom,TRUE
southwestern_84.jpg,Modern Minimalist,"blue, white, gray","wood, fabric, metal",natural soft light from large windows,calm and airy,"bed, dresser, chair, rug, wall art","open space with central seating area, bed in front of large window","This image shows a modern minimalist bedroom with a calming blue color palette. The room features a large window allowing natural light to flood the space and create a serene atmosphere. Materials include wood, fabric, and metal, contributing to an elegant yet simple design.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
southwestern_858.jpg,Mid-Century Modern,"orange, gray, white","wood paneling on walls, linen on bedding, brick fireplace",warm and inviting light from ceiling fixture and sconces,comfortable and cozy,"king-size bed with gray upholstery, large window for natural light, brick fireplace for warmth","well-appointed, spacious bedroom with central focus on bed",This is a cozy mid-century modern bedroom with a king-size bed as the focal point.,Modern,Warm/Cozy,Mixed/Other,Bedroom,TRUE
southwestern_860.jpg,Mid-Century Modern,"beige, navy blue, rust, white","wood, stone, leather, metal",Natural sunlight flooding through large windows,Warm and welcoming with a touch of rustic charm,"vintage wood table, rust-colored armchairs, blue floral throw pillows, antler chandelier",Open concept living space flowing into kitchen area,"A cozy, mid-century modern home with warm colors and materials, featuring an open floor plan that combines the living and kitchen areas.",Modern,Warm/Cozy,Natural (Window),Bedroom,TRUE
southwestern_867.jpg,Modern Minimalist,"white, gray, wood tones","leather, metal, stone",recessed and floor lamps providing soft ambient lighting,"clean, sleek, and inviting","sectional sofa with pillows, large flat-screen TV on wall mount, floor lamp for additional illumination, coffee table for placing drinks or snacks, ornamental fireplace screen",open space with central seating area facing the television,"This modern living room features a minimalist design with clean lines, neutral colors, and functional furnishings that provide comfort and convenience.",Minimalist,Warm/Cozy,Recessed,Bedroom,TRUE
southwestern_876.jpg,Scandinavian,"brown wood, greenery, purple flowers","wood, plastic, metal",natural light from a skylight,calm and serene,"garden beds, planter boxes, fence, birdhouse",arrangement of raised garden beds in rows,"This image showcases a well-organized, Scandinavian-style vegetable garden with a warm color palette and natural lighting. The layout features neatly arranged wooden boxes for growing plants, and the overall mood is peaceful.",Scandinavian,Calm/Serene,Natural,Garden/Outdoor,TRUE
southwestern_881.jpg,Scandinavian,"neutral tones, green accent","wood-plank fence, concrete patio, brick pavers",natural soft light from large windows,calm and airy,"plant, chairs, decorative pillow, potted plant",open space with central seating area,"This is an image of a backyard patio in a Scandinavian style. The color palette consists mostly of neutral tones with green accents, and the design features materials like wood-plank fence, concrete patio, and brick pavers. Lighting comes primarily from large windows that let in soft, natural light. The overall mood is calm and airy. There are plants, chairs, a decorative pillow, and potted plants as main objects in the space.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
